ID	ABCG2	Type	CancerType
TCGA-DD-A4NR-01A	2.482787	Tumor	LIHC
TCGA-RG-A7D4-01A	2.823467	Tumor	LIHC
TCGA-5R-AAAM-01A	3.213202717	Tumor	LIHC
TCGA-DD-A3A4-01A	1.196654	Tumor	LIHC
TCGA-BC-A10W-11A	2.330976	Normal	LIHC
TCGA-BC-A217-01A	2.126305618	Tumor	LIHC
TCGA-RC-A6M3-01A	0.292924701	Tumor	LIHC
TCGA-DD-A4NQ-01A	1.060683489	Tumor	LIHC
TCGA-CC-A9FV-01A	1.672464	Tumor	LIHC
TCGA-UB-A7MC-01A	3.586134133	Tumor	LIHC
TCGA-MR-A8JO-01A	1.602040149	Tumor	LIHC
TCGA-DD-AAEG-01A	1.723905356	Tumor	LIHC
TCGA-DD-A39W-01A	2.096802268	Tumor	LIHC
TCGA-DD-A39Z-01A	0.844641467	Tumor	LIHC
TCGA-BC-A10Z-01A	2.851194	Tumor	LIHC
TCGA-WQ-AB4B-01A	1.579998779	Tumor	LIHC
TCGA-CC-A123-01A	0.2282094	Tumor	LIHC
TCGA-YA-A8S7-01A	1.996689862	Tumor	LIHC
TCGA-2Y-A9H2-01A	1.394328896	Tumor	LIHC
TCGA-5C-A9VG-01A	0.8699857	Tumor	LIHC
TCGA-CC-A3M9-01A	0.5223785	Tumor	LIHC
TCGA-BD-A3EP-11A	3.514820259	Normal	LIHC
TCGA-EP-A2KA-01A	1.074313	Tumor	LIHC
TCGA-DD-AADW-01A	1.122787	Tumor	LIHC
TCGA-DD-AAED-01A	0.164099376	Tumor	LIHC
TCGA-LG-A9QD-01A	1.451308	Tumor	LIHC
TCGA-DD-AADV-01A	3.058733	Tumor	LIHC
TCGA-G3-A3CH-01A	3.189417507	Tumor	LIHC
TCGA-G3-AAV1-01A	4.621255	Tumor	LIHC
TCGA-ZS-A9CG-01A	4.82884023	Tumor	LIHC
TCGA-DD-AAW3-01A	3.791768377	Tumor	LIHC
TCGA-ED-A7PY-01A	1.407359658	Tumor	LIHC
TCGA-ZP-A9D2-01A	1.644544762	Tumor	LIHC
TCGA-G3-A25Y-01A	1.379089121	Tumor	LIHC
TCGA-G3-A3CI-01A	1.251464548	Tumor	LIHC
TCGA-K7-A5RG-01A	2.013598	Tumor	LIHC
TCGA-EP-A3RK-01A	3.677496	Tumor	LIHC
TCGA-CC-A7IJ-01A	0.6388594	Tumor	LIHC
TCGA-MI-A75H-01A	4.066774884	Tumor	LIHC
TCGA-FV-A3I0-11A	2.22928	Normal	LIHC
TCGA-G3-AAV5-01A	3.266196	Tumor	LIHC
TCGA-ED-A7XP-01A	2.42914	Tumor	LIHC
TCGA-DD-A1ED-01A	2.173497	Tumor	LIHC
TCGA-ED-A5KG-01A	0.841893388	Tumor	LIHC
TCGA-ED-A459-01A	1.251583	Tumor	LIHC
TCGA-2Y-A9GX-01A	2.410741	Tumor	LIHC
TCGA-DD-A73E-01A	4.217072297	Tumor	LIHC
TCGA-QA-A7B7-01A	2.022349232	Tumor	LIHC
TCGA-DD-AACL-01A	0.298359124	Tumor	LIHC
TCGA-MR-A520-01A	2.01921	Tumor	LIHC
TCGA-DD-A1EF-01A	0.746428696	Tumor	LIHC
TCGA-G3-A25T-01A	0.835599477	Tumor	LIHC
TCGA-FV-A4ZP-01A	2.574222745	Tumor	LIHC
TCGA-DD-A3A8-11A	3.03351255	Normal	LIHC
TCGA-WX-AA44-01A	1.686602619	Tumor	LIHC
TCGA-DD-A4NE-01A	4.220854799	Tumor	LIHC
TCGA-CC-A7IG-01A	0.1835328	Tumor	LIHC
TCGA-ZP-A9D0-01A	0.7755962	Tumor	LIHC
TCGA-G3-A25X-01A	0.598983302	Tumor	LIHC
TCGA-BC-4072-01B	1.266916	Tumor	LIHC
TCGA-XR-A8TC-01A	1.732609034	Tumor	LIHC
TCGA-BC-A3KF-01A	2.68216	Tumor	LIHC
TCGA-O8-A75V-01A	0.9429582	Tumor	LIHC
TCGA-DD-AADI-01A	0.925788349	Tumor	LIHC
TCGA-DD-A116-11A	2.853002	Normal	LIHC
TCGA-BC-A8YO-01A	2.760881979	Tumor	LIHC
TCGA-DD-A39V-01A	5.618642761	Tumor	LIHC
TCGA-DD-A1EC-01A	0.7940673	Tumor	LIHC
TCGA-DD-AACQ-01A	2.130339544	Tumor	LIHC
TCGA-DD-A1EB-01A	2.697597	Tumor	LIHC
TCGA-KR-A7K7-01A	0.672538373	Tumor	LIHC
TCGA-DD-AAVV-01A	1.529796	Tumor	LIHC
TCGA-DD-AADN-01A	1.386168061	Tumor	LIHC
TCGA-LG-A9QC-01A	5.179637	Tumor	LIHC
TCGA-RC-A7S9-01A	0.537212	Tumor	LIHC
TCGA-BC-A112-01A	1.39119602	Tumor	LIHC
TCGA-2Y-A9H0-01A	0.7590477	Tumor	LIHC
TCGA-CC-A7IL-01A	3.463707	Tumor	LIHC
TCGA-KR-A7K2-01A	0.679676791	Tumor	LIHC
TCGA-DD-AADU-01A	3.663909	Tumor	LIHC
TCGA-ED-A66Y-01A	0.2738693	Tumor	LIHC
TCGA-CC-A8HT-01A	1.169522467	Tumor	LIHC
TCGA-DD-AADY-01A	1.984624309	Tumor	LIHC
TCGA-BC-A216-01A	0.8699573	Tumor	LIHC
TCGA-RC-A7SF-01A	1.944012	Tumor	LIHC
TCGA-RC-A7SK-01A	2.646216181	Tumor	LIHC
TCGA-DD-AAD8-01A	2.034814266	Tumor	LIHC
TCGA-DD-AAEE-01A	4.843131448	Tumor	LIHC
TCGA-DD-A119-01A	1.552989	Tumor	LIHC
TCGA-G3-AAV6-01A	0.4706038	Tumor	LIHC
TCGA-DD-A73F-01A	0.622318522	Tumor	LIHC
TCGA-FV-A23B-11A	2.711086	Normal	LIHC
TCGA-DD-A4NP-01A	4.355644	Tumor	LIHC
TCGA-DD-AAEK-01A	1.555614252	Tumor	LIHC
TCGA-FV-A3I1-11A	3.613339813	Normal	LIHC
TCGA-DD-A11D-01A	1.653396178	Tumor	LIHC
TCGA-DD-A1EG-01A	1.479446335	Tumor	LIHC
TCGA-PD-A5DF-01A	1.553287683	Tumor	LIHC
TCGA-DD-A3A9-01A	1.00596936	Tumor	LIHC
TCGA-2Y-A9H4-01A	3.285207441	Tumor	LIHC
TCGA-DD-A118-01A	1.521244	Tumor	LIHC
TCGA-BC-A10Q-11A	2.529792558	Normal	LIHC
TCGA-DD-A4NL-01A	2.262539288	Tumor	LIHC
TCGA-5C-A9VH-01A	1.292766373	Tumor	LIHC
TCGA-DD-A11D-11A	2.232777907	Normal	LIHC
TCGA-FV-A2QR-11A	2.459091	Normal	LIHC
TCGA-3K-AAZ8-01A	1.586351013	Tumor	LIHC
TCGA-MI-A75G-01A	3.230933	Tumor	LIHC
TCGA-DD-A11A-11A	1.528828	Normal	LIHC
TCGA-DD-A3A6-01A	0.67393709	Tumor	LIHC
TCGA-CC-A5UD-01A	1.952857	Tumor	LIHC
TCGA-DD-A3A3-01A	1.145129	Tumor	LIHC
TCGA-CC-A7IH-01A	3.960205	Tumor	LIHC
TCGA-DD-A4NH-01A	0.193064836	Tumor	LIHC
TCGA-K7-A6G5-01A	1.569874364	Tumor	LIHC
TCGA-DD-AACU-01A	2.584877533	Tumor	LIHC
TCGA-BW-A5NO-01A	1.183975243	Tumor	LIHC
TCGA-XR-A8TG-01A	1.373924	Tumor	LIHC
TCGA-DD-A1EJ-01A	0.4792171	Tumor	LIHC
TCGA-CC-5259-01A	0.2490214	Tumor	LIHC
TCGA-2Y-A9H3-01A	1.251229666	Tumor	LIHC
TCGA-UB-AA0V-01A	3.03859606	Tumor	LIHC
TCGA-GJ-A9DB-01A	2.397776723	Tumor	LIHC
TCGA-DD-A4NK-01A	2.174012	Tumor	LIHC
TCGA-2Y-A9H6-01A	1.134552981	Tumor	LIHC
TCGA-BD-A2L6-01A	2.470924	Tumor	LIHC
TCGA-G3-A5SM-01A	1.763129	Tumor	LIHC
TCGA-DD-AAD5-01A	1.765333	Tumor	LIHC
TCGA-BD-A3EP-01A	2.068845	Tumor	LIHC
TCGA-CC-5260-01A	1.490854389	Tumor	LIHC
TCGA-WQ-A9G7-01A	0.623416888	Tumor	LIHC
TCGA-DD-A3A2-11A	3.734165	Normal	LIHC
TCGA-FV-A2QR-01A	1.642189	Tumor	LIHC
TCGA-BD-A2L6-11A	2.739204	Normal	LIHC
TCGA-DD-AAW2-01A	4.214063026	Tumor	LIHC
TCGA-DD-AA3A-01A	0.5273112	Tumor	LIHC
TCGA-CC-5263-01A	0.6592941	Tumor	LIHC
TCGA-FV-A495-01A	1.623400286	Tumor	LIHC
TCGA-EP-A12J-11A	2.531877878	Normal	LIHC
TCGA-BC-A10U-01A	1.617621191	Tumor	LIHC
TCGA-ZS-A9CE-01A	2.727324	Tumor	LIHC
TCGA-G3-A7M8-01A	1.530925	Tumor	LIHC
TCGA-5R-AA1D-01A	2.687788884	Tumor	LIHC
TCGA-ED-A82E-01A	1.19312	Tumor	LIHC
TCGA-DD-A3A1-01A	1.792775933	Tumor	LIHC
TCGA-DD-A3A6-11A	2.590446	Normal	LIHC
TCGA-MI-A75E-01A	2.953241	Tumor	LIHC
TCGA-DD-AAEA-01A	0.198295728	Tumor	LIHC
TCGA-ZS-A9CF-01A	3.568937	Tumor	LIHC
TCGA-G3-A25V-01A	2.550648	Tumor	LIHC
TCGA-CC-A9FS-01A	2.078791	Tumor	LIHC
TCGA-BC-A69H-01A	0.443630063	Tumor	LIHC
TCGA-DD-A3A7-01A	0.866999321	Tumor	LIHC
TCGA-CC-5261-01A	1.671423116	Tumor	LIHC
TCGA-G3-AAV0-01A	1.133083104	Tumor	LIHC
TCGA-EP-A26S-11A	3.352044	Normal	LIHC
TCGA-DD-AAE4-01A	1.935129	Tumor	LIHC
TCGA-CC-A7II-01A	0.298695158	Tumor	LIHC
TCGA-DD-A3A8-01A	4.365824783	Tumor	LIHC
TCGA-G3-A7M5-01A	2.656034239	Tumor	LIHC
TCGA-CC-A3MC-01A	1.470932	Tumor	LIHC
TCGA-DD-A118-11A	2.954484576	Normal	LIHC
TCGA-2V-A95S-01A	1.041256	Tumor	LIHC
TCGA-DD-A119-11A	2.862912	Normal	LIHC
TCGA-ED-A66X-01A	1.016441	Tumor	LIHC
TCGA-G3-A6UC-01A	3.386655	Tumor	LIHC
TCGA-BD-A3ER-01A	1.546275	Tumor	LIHC
TCGA-DD-A3A5-01A	1.519336	Tumor	LIHC
TCGA-DD-AACH-01A	2.235971	Tumor	LIHC
TCGA-CC-5262-01A	1.59488211	Tumor	LIHC
TCGA-DD-AADG-01A	3.853629	Tumor	LIHC
TCGA-DD-AAW0-01A	1.184137	Tumor	LIHC
TCGA-DD-AACJ-01A	2.013699	Tumor	LIHC
TCGA-DD-AADL-01A	2.552206	Tumor	LIHC
TCGA-RC-A6M6-01A	3.519166	Tumor	LIHC
TCGA-DD-A4NO-01A	3.040111	Tumor	LIHC
TCGA-CC-A5UE-01A	3.270184	Tumor	LIHC
TCGA-DD-A1EE-11A	2.344962	Normal	LIHC
TCGA-G3-A7M7-01A	0.880910438	Tumor	LIHC
TCGA-ES-A2HT-01A	0.8295507	Tumor	LIHC
TCGA-BC-A216-11A	1.860211828	Normal	LIHC
TCGA-BC-A10Z-11A	3.023613459	Normal	LIHC
TCGA-DD-AACX-01A	3.536956	Tumor	LIHC
TCGA-2Y-A9GV-01A	1.88795846	Tumor	LIHC
TCGA-DD-AACF-01A	2.012714	Tumor	LIHC
TCGA-FV-A3R2-11A	2.887151068	Normal	LIHC
TCGA-BW-A5NP-01A	0.372734357	Tumor	LIHC
TCGA-UB-A7MA-01A	1.070625252	Tumor	LIHC
TCGA-G3-A25Z-01A	1.862907	Tumor	LIHC
TCGA-MI-A75C-01A	2.106368	Tumor	LIHC
TCGA-DD-A4NA-01A	0.8033325	Tumor	LIHC
TCGA-ZP-A9CV-01A	1.212482402	Tumor	LIHC
TCGA-ES-A2HT-11A	2.156042552	Normal	LIHC
TCGA-T1-A6J8-01A	2.096421	Tumor	LIHC
TCGA-DD-A1EK-01A	1.302889496	Tumor	LIHC
TCGA-5C-AAPD-01A	0.603476221	Tumor	LIHC
TCGA-KR-A7K8-01A	1.282428613	Tumor	LIHC
TCGA-DD-AAD6-01A	2.920066345	Tumor	LIHC
TCGA-DD-A4NB-01A	2.009138	Tumor	LIHC
TCGA-DD-A11C-01A	2.857427	Tumor	LIHC
TCGA-DD-A114-11A	2.522382	Normal	LIHC
TCGA-WJ-A86L-01A	0.5233789	Tumor	LIHC
TCGA-ED-A8O6-01A	1.391383205	Tumor	LIHC
TCGA-DD-AAEB-01A	3.33916751	Tumor	LIHC
TCGA-2Y-A9GU-01A	0.8341168	Tumor	LIHC
TCGA-DD-A73A-01A	2.203845125	Tumor	LIHC
TCGA-RC-A6M4-01A	4.198616	Tumor	LIHC
TCGA-BW-A5NQ-01A	2.208378443	Tumor	LIHC
TCGA-DD-AAVY-01A	4.055940396	Tumor	LIHC
TCGA-DD-A1EL-01A	4.373712797	Tumor	LIHC
TCGA-DD-A4NJ-01A	1.879798195	Tumor	LIHC
TCGA-G3-A5SL-01A	4.492751868	Tumor	LIHC
TCGA-DD-AACG-01A	0.837109023	Tumor	LIHC
TCGA-DD-AAC8-01A	3.843007	Tumor	LIHC
TCGA-ED-A7XO-01A	2.315192821	Tumor	LIHC
TCGA-DD-AACB-01A	3.285980442	Tumor	LIHC
TCGA-BC-A10T-11A	2.768001	Normal	LIHC
TCGA-G3-A7M6-01A	1.450782655	Tumor	LIHC
TCGA-ED-A97K-01A	1.623272717	Tumor	LIHC
TCGA-DD-A73C-01A	3.93441	Tumor	LIHC
TCGA-DD-AAW1-01A	3.587708	Tumor	LIHC
TCGA-XR-A8TF-01A	2.366743368	Tumor	LIHC
TCGA-CC-A5UC-01A	2.654005511	Tumor	LIHC
TCGA-EP-A3RK-11A	2.886097354	Normal	LIHC
TCGA-DD-A39Y-01A	1.64771	Tumor	LIHC
TCGA-DD-A114-01A	1.759376173	Tumor	LIHC
TCGA-BC-A10U-11A	2.446149	Normal	LIHC
TCGA-NI-A8LF-01A	4.622362	Tumor	LIHC
TCGA-DD-AADF-01A	0.327715234	Tumor	LIHC
TCGA-DD-A11B-11A	3.164013	Normal	LIHC
TCGA-DD-AAEI-01A	3.092407	Tumor	LIHC
TCGA-2Y-A9H5-01A	1.186814947	Tumor	LIHC
TCGA-MP-A4T4-01A	0.602243346	Tumor	LUAD
TCGA-05-4250-01A	0.549072857	Tumor	LUAD
TCGA-64-5774-01A	0.3778534	Tumor	LUAD
TCGA-97-7937-01A	0.4293912	Tumor	LUAD
TCGA-97-A4M6-01A	0.905283402	Tumor	LUAD
TCGA-44-A4SU-01A	0.514208334	Tumor	LUAD
TCGA-78-7155-01A	1.485738196	Tumor	LUAD
TCGA-78-7163-01A	0.06516039	Tumor	LUAD
TCGA-55-7574-01A	1.181540695	Tumor	LUAD
TCGA-78-7535-01A	0.3672405	Tumor	LUAD
TCGA-55-8619-01A	1.388830175	Tumor	LUAD
TCGA-95-7567-01A	0.616228	Tumor	LUAD
TCGA-44-7670-01A	0.819066098	Tumor	LUAD
TCGA-44-6777-11A	2.235386645	Normal	LUAD
TCGA-55-6979-11A	1.909390239	Normal	LUAD
TCGA-44-3396-11A	2.725332261	Normal	LUAD
TCGA-NJ-A7XG-01A	0.1708404	Tumor	LUAD
TCGA-44-8117-01A	0.3908789	Tumor	LUAD
TCGA-62-8402-01A	0.457866282	Tumor	LUAD
TCGA-49-4507-01A	0.933383998	Tumor	LUAD
TCGA-J2-A4AD-01A	0.958724863	Tumor	LUAD
TCGA-55-A490-01A	0.541218288	Tumor	LUAD
TCGA-67-3770-01A	0.835288407	Tumor	LUAD
TCGA-55-A48Y-01A	0.782853	Tumor	LUAD
TCGA-44-3918-01A	1.297518945	Tumor	LUAD
TCGA-05-4249-01A	0.7744302	Tumor	LUAD
TCGA-67-4679-01B	0.754100373	Tumor	LUAD
TCGA-49-6742-11A	2.205541333	Normal	LUAD
TCGA-55-A494-01A	0.716498442	Tumor	LUAD
TCGA-64-5778-01A	0.4663589	Tumor	LUAD
TCGA-50-5931-11A	1.469611	Normal	LUAD
TCGA-49-AARQ-01A	0.276507826	Tumor	LUAD
TCGA-95-8494-01A	0.696466431	Tumor	LUAD
TCGA-55-7726-01A	0.655201971	Tumor	LUAD
TCGA-44-6147-11A	2.146996652	Normal	LUAD
TCGA-78-8660-01A	1.678763996	Tumor	LUAD
TCGA-49-4490-01A	1.121745667	Tumor	LUAD
TCGA-J2-8194-01A	0.969056816	Tumor	LUAD
TCGA-44-2659-01A	1.116823348	Tumor	LUAD
TCGA-78-7633-01A	1.303823	Tumor	LUAD
TCGA-55-8299-01A	0.886635098	Tumor	LUAD
TCGA-67-6217-01A	0.854494883	Tumor	LUAD
TCGA-67-3774-01A	0.659224207	Tumor	LUAD
TCGA-MP-A4T6-01A	0.160585984	Tumor	LUAD
TCGA-50-5942-01A	1.121126633	Tumor	LUAD
TCGA-55-A48Z-01A	0.458098102	Tumor	LUAD
TCGA-99-AA5R-01A	1.333018313	Tumor	LUAD
TCGA-86-8280-01A	0.9225631	Tumor	LUAD
TCGA-49-6761-11A	1.484088445	Normal	LUAD
TCGA-83-5908-01A	0.6031661	Tumor	LUAD
TCGA-78-7146-01A	1.788653	Tumor	LUAD
TCGA-95-7948-01A	0.4246519	Tumor	LUAD
TCGA-55-7570-01A	1.763266018	Tumor	LUAD
TCGA-50-5072-01A	1.956607172	Tumor	LUAD
TCGA-91-8499-01A	0.43239221	Tumor	LUAD
TCGA-49-AAQV-01A	0.3791833	Tumor	LUAD
TCGA-86-8671-01A	0.920112994	Tumor	LUAD
TCGA-91-6829-01A	0.720329745	Tumor	LUAD
TCGA-05-5428-01A	0.773458177	Tumor	LUAD
TCGA-91-8497-01A	1.576185064	Tumor	LUAD
TCGA-78-7145-01A	1.09209262	Tumor	LUAD
TCGA-69-7973-01A	0.8595177	Tumor	LUAD
TCGA-50-5936-11A	2.092011085	Normal	LUAD
TCGA-80-5611-01A	1.017731001	Tumor	LUAD
TCGA-91-6849-01A	0.901263701	Tumor	LUAD
TCGA-49-AAR9-01A	0.2714827	Tumor	LUAD
TCGA-86-8669-01A	0.859683396	Tumor	LUAD
TCGA-86-8279-01A	0.2889473	Tumor	LUAD
TCGA-75-6206-01A	0.82824969	Tumor	LUAD
TCGA-75-6214-01A	0.7040432	Tumor	LUAD
TCGA-49-6744-01A	2.024486421	Tumor	LUAD
TCGA-64-1680-01A	0.357336523	Tumor	LUAD
TCGA-55-8091-01A	0.6597796	Tumor	LUAD
TCGA-44-5645-11A	1.833492252	Normal	LUAD
TCGA-44-A47B-01A	0.519268097	Tumor	LUAD
TCGA-73-4676-01A	2.055134561	Tumor	LUAD
TCGA-55-6982-01A	1.427045657	Tumor	LUAD
TCGA-4B-A93V-01A	0.4378077	Tumor	LUAD
TCGA-62-A46Y-01A	0.717547958	Tumor	LUAD
TCGA-78-7160-01A	1.579461304	Tumor	LUAD
TCGA-44-2656-01A	2.285648	Tumor	LUAD
TCGA-75-7025-01A	1.047546833	Tumor	LUAD
TCGA-L4-A4E5-01A	1.103411	Tumor	LUAD
TCGA-50-5051-01A	0.681415763	Tumor	LUAD
TCGA-64-1681-01A	1.29903	Tumor	LUAD
TCGA-78-7161-01A	0.861963881	Tumor	LUAD
TCGA-05-4426-01A	0.456486	Tumor	LUAD
TCGA-50-5049-01A	1.268480095	Tumor	LUAD
TCGA-44-6145-11A	1.950592581	Normal	LUAD
TCGA-44-8120-01A	0.7969442	Tumor	LUAD
TCGA-91-6836-11A	1.89162966	Normal	LUAD
TCGA-86-7713-01A	0.3034845	Tumor	LUAD
TCGA-67-3773-01A	0.706634197	Tumor	LUAD
TCGA-44-A479-01A	1.131099592	Tumor	LUAD
TCGA-50-8460-01A	0.482724339	Tumor	LUAD
TCGA-05-4422-01A	1.229855	Tumor	LUAD
TCGA-05-4390-01A	0.215372738	Tumor	LUAD
TCGA-91-6830-01A	2.475119797	Tumor	LUAD
TCGA-50-5068-01A	0.890862919	Tumor	LUAD
TCGA-44-7669-01A	1.275905899	Tumor	LUAD
TCGA-50-5066-01A	1.371773338	Tumor	LUAD
TCGA-64-5815-01A	1.216132628	Tumor	LUAD
TCGA-50-5939-01A	1.08965586	Tumor	LUAD
TCGA-MP-A4TA-01A	0.814029377	Tumor	LUAD
TCGA-97-A4M1-01A	1.547031213	Tumor	LUAD
TCGA-44-5645-01B	1.579981907	Tumor	LUAD
TCGA-64-1677-01A	0.248792491	Tumor	LUAD
TCGA-44-2662-01A	1.109403	Tumor	LUAD
TCGA-44-6775-01A	1.273302917	Tumor	LUAD
TCGA-38-4632-01A	0.46162597	Tumor	LUAD
TCGA-55-8092-01A	0.628874	Tumor	LUAD
TCGA-50-5946-02A	1.009936294	Tumor	LUAD
TCGA-MP-A4TI-01A	0.701322085	Tumor	LUAD
TCGA-05-4418-01A	1.470928	Tumor	LUAD
TCGA-MN-A4N4-01A	0.5948562	Tumor	LUAD
TCGA-55-8507-01A	0.600453896	Tumor	LUAD
TCGA-86-8668-01A	0.900205487	Tumor	LUAD
TCGA-05-5425-01A	1.249154	Tumor	LUAD
TCGA-49-4510-01A	0.4560431	Tumor	LUAD
TCGA-55-6979-01A	1.000779859	Tumor	LUAD
TCGA-78-7158-01A	0.6349219	Tumor	LUAD
TCGA-44-6775-01C	1.509745435	Tumor	LUAD
TCGA-97-8547-01A	0.505834061	Tumor	LUAD
TCGA-78-7153-01A	0.677835818	Tumor	LUAD
TCGA-35-4122-01A	1.027774848	Tumor	LUAD
TCGA-44-3918-01B	1.916475002	Tumor	LUAD
TCGA-49-AARE-01A	1.039614	Tumor	LUAD
TCGA-75-5126-01A	1.62846429	Tumor	LUAD
TCGA-49-6761-01A	0.260190015	Tumor	LUAD
TCGA-91-7771-01A	0.959607713	Tumor	LUAD
TCGA-69-7980-01A	0.6045996	Tumor	LUAD
TCGA-69-8253-01A	0.302957619	Tumor	LUAD
TCGA-95-7947-01A	0.7459438	Tumor	LUAD
TCGA-49-4490-11A	2.643868758	Normal	LUAD
TCGA-62-8394-01A	1.393412	Tumor	LUAD
TCGA-55-8616-01A	0.751406371	Tumor	LUAD
TCGA-49-6743-01A	2.979559	Tumor	LUAD
TCGA-49-AAR4-01A	0.732011658	Tumor	LUAD
TCGA-38-4625-01A	1.508712	Tumor	LUAD
TCGA-75-6205-01A	1.094926416	Tumor	LUAD
TCGA-05-4417-01A	1.011605069	Tumor	LUAD
TCGA-50-5045-01A	1.260065	Tumor	LUAD
TCGA-97-A4M2-01A	1.634451662	Tumor	LUAD
TCGA-97-A4M3-01A	1.04251	Tumor	LUAD
TCGA-44-2668-01A	0.4485752	Tumor	LUAD
TCGA-71-8520-01A	0.476370569	Tumor	LUAD
TCGA-75-5125-01A	1.16078026	Tumor	LUAD
TCGA-49-4512-01A	0.622492615	Tumor	LUAD
TCGA-86-7711-01A	2.875195	Tumor	LUAD
TCGA-44-2656-01B	2.474942219	Tumor	LUAD
TCGA-L4-A4E6-01A	2.239590303	Tumor	LUAD
TCGA-49-AAR0-01A	0.967077982	Tumor	LUAD
TCGA-50-7109-01A	0.598758316	Tumor	LUAD
TCGA-L9-A50W-01A	0.555949904	Tumor	LUAD
TCGA-49-6745-11A	2.350845956	Normal	LUAD
TCGA-80-5607-01A	0.419401107	Tumor	LUAD
TCGA-55-8094-01A	1.631893902	Tumor	LUAD
TCGA-05-4430-01A	1.167074	Tumor	LUAD
TCGA-91-A4BD-01A	0.380286601	Tumor	LUAD
TCGA-78-7149-01A	1.253150635	Tumor	LUAD
TCGA-55-7724-01A	2.604374055	Tumor	LUAD
TCGA-50-6593-01A	1.343243652	Tumor	LUAD
TCGA-86-8674-01A	0.392478491	Tumor	LUAD
TCGA-49-4505-01A	0.9387382	Tumor	LUAD
TCGA-05-5420-01A	1.020936105	Tumor	LUAD
TCGA-55-6983-01A	0.732703403	Tumor	LUAD
TCGA-44-8119-01A	0.2441669	Tumor	LUAD
TCGA-55-6971-11A	2.342613751	Normal	LUAD
TCGA-55-7994-01A	0.7908967	Tumor	LUAD
TCGA-55-8508-01A	0.574306616	Tumor	LUAD
TCGA-73-7499-01A	0.3363128	Tumor	LUAD
TCGA-50-5933-01A	1.19895	Tumor	LUAD
TCGA-55-6970-11A	1.884648548	Normal	LUAD
TCGA-NJ-A4YI-01A	0.848477079	Tumor	LUAD
TCGA-55-7573-01A	0.925382715	Tumor	LUAD
TCGA-75-7030-01A	0.990270608	Tumor	LUAD
TCGA-91-A4BC-01A	0.612459831	Tumor	LUAD
TCGA-78-7220-01A	1.909399681	Tumor	LUAD
TCGA-05-4382-01A	0.4318129	Tumor	LUAD
TCGA-75-7031-01A	0.483436447	Tumor	LUAD
TCGA-86-8278-01A	0.6870526	Tumor	LUAD
TCGA-NJ-A55R-01A	0.510105006	Tumor	LUAD
TCGA-91-8496-01A	1.501115392	Tumor	LUAD
TCGA-44-2655-11A	3.395172	Normal	LUAD
TCGA-MP-A4TJ-01A	0.59790496	Tumor	LUAD
TCGA-69-7765-01A	1.032898233	Tumor	LUAD
TCGA-64-5775-01A	0.6677935	Tumor	LUAD
TCGA-44-7661-01A	1.418275254	Tumor	LUAD
TCGA-49-4486-01A	0.190786	Tumor	LUAD
TCGA-75-6211-01A	0.881291314	Tumor	LUAD
TCGA-05-4427-01A	0.7622776	Tumor	LUAD
TCGA-MP-A4TE-01A	0.2372693	Tumor	LUAD
TCGA-38-7271-01A	1.415844532	Tumor	LUAD
TCGA-62-8399-01A	1.32608	Tumor	LUAD
TCGA-49-AAR2-01A	0.4293711	Tumor	LUAD
TCGA-86-7953-01A	0.973410231	Tumor	LUAD
TCGA-69-8254-01A	1.151386	Tumor	LUAD
TCGA-86-8055-01A	0.7226769	Tumor	LUAD
TCGA-44-2665-11A	2.796063	Normal	LUAD
TCGA-55-5899-01A	1.300654182	Tumor	LUAD
TCGA-78-8655-01A	0.711664746	Tumor	LUAD
TCGA-05-4420-01A	0.7554905	Tumor	LUAD
TCGA-49-AARN-01A	0.798517149	Tumor	LUAD
TCGA-49-6745-01A	1.337760096	Tumor	LUAD
TCGA-38-4625-11A	2.18293	Normal	LUAD
TCGA-55-8505-01A	1.660236305	Tumor	LUAD
TCGA-99-8028-01A	1.182385729	Tumor	LUAD
TCGA-38-6178-01A	0.975321929	Tumor	LUAD
TCGA-55-6987-01A	0.6130074	Tumor	LUAD
TCGA-49-4494-01A	0.5119618	Tumor	LUAD
TCGA-55-6543-01A	0.9344444	Tumor	LUAD
TCGA-64-1678-01A	0.097831388	Tumor	LUAD
TCGA-91-6835-01A	1.251045259	Tumor	LUAD
TCGA-S2-AA1A-01A	0.786031301	Tumor	LUAD
TCGA-69-7761-01A	0.790477776	Tumor	LUAD
TCGA-86-8672-01A	0.807956456	Tumor	LUAD
TCGA-44-5644-01A	0.248620348	Tumor	LUAD
TCGA-49-4506-01A	0.4602125	Tumor	LUAD
TCGA-MP-A4SV-01A	0.7318528	Tumor	LUAD
TCGA-53-7626-01A	1.12926	Tumor	LUAD
TCGA-91-6847-11A	1.517183441	Normal	LUAD
TCGA-MN-A4N1-01A	0.231035551	Tumor	LUAD
TCGA-91-6835-11A	1.53383802	Normal	LUAD
TCGA-35-4123-01A	0.6803275	Tumor	LUAD
TCGA-55-6983-11A	1.997374318	Normal	LUAD
TCGA-55-8621-01A	1.722704898	Tumor	LUAD
TCGA-69-A59K-01A	1.804804738	Tumor	LUAD
TCGA-49-4501-01A	0.86578	Tumor	LUAD
TCGA-44-2655-01A	1.292722	Tumor	LUAD
TCGA-05-4434-01A	1.894238	Tumor	LUAD
TCGA-78-7148-01A	0.892459773	Tumor	LUAD
