ID	ABCG1	ABCG2	ABCG4	ABCG5	ABCG8	Type	CancerType
TCGA-EJ-7782-11A	2.124628	2.179881	0.03323959	0.04876516	0	Normal	PRAD
TCGA-KK-A7AQ-01A	2.541379834	1.086229305	0.023710799	0.108646625	0.076682205	Tumor	PRAD
TCGA-G9-6348-11A	1.599080218	2.362086574	0.13188452	0.075586064	0.008998655	Normal	PRAD
TCGA-EJ-A6RC-01A	2.62639	2.314773	0.09273231	0.05283949	0	Tumor	PRAD
TCGA-KK-A8IF-01A	3.654567	0.8827513	0.02627221	0.03313713	0	Tumor	PRAD
TCGA-VP-A879-01A	2.638709679	1.485698427	0.038942249	0.065052106	0.023035803	Tumor	PRAD
TCGA-HC-A48F-01A	3.493910101	1.550653605	0.027562766	0.053716589	0.03237469	Tumor	PRAD
TCGA-YL-A8SJ-01B	2.571653073	2.077940446	0.04520897	0.056925367	0.053045434	Tumor	PRAD
TCGA-EJ-7115-11A	3.062375	2.536457	0.05612675	0.01371749	0	Normal	PRAD
TCGA-HC-7747-11A	2.339787	5.448655	0.09264993	0.005032122	0	Normal	PRAD
TCGA-VN-A88Q-01A	3.075955	0.9034324	0.01928849	0.03236812	0.01137812	Tumor	PRAD
TCGA-KC-A7FE-01A	2.673149	2.859588	0.06643158	0.05986362	0.02117383	Tumor	PRAD
TCGA-YL-A8SK-01B	2.521552339	1.795474538	0.096175664	0.115042073	0.011101197	Tumor	PRAD
TCGA-EJ-A46D-01A	2.899284925	1.439151584	0.043441663	0.112339251	0.029349987	Tumor	PRAD
TCGA-YL-A8SL-01B	3.224222	1.483892	0.05963906	0.05043006	0	Tumor	PRAD
TCGA-HC-7747-01A	3.047744	1.169772	0.01731921	0.01461168	0	Tumor	PRAD
TCGA-HC-7231-01A	3.147004	1.273435	0	0.04436884	0.01785912	Tumor	PRAD
TCGA-J4-8200-01A	2.385324	2.022561	0.0664109	0.02273375	0	Tumor	PRAD
TCGA-HC-8260-01A	2.289063058	1.571805685	0.013194116	0.081447201	0.015511028	Tumor	PRAD
TCGA-V1-A9ZR-01A	3.036121479	1.710244441	0.083641246	0.138318146	0	Tumor	PRAD
TCGA-EJ-A65B-01A	2.939010113	2.24791592	0.061876462	0.016304079	0.045063808	Tumor	PRAD
TCGA-HC-7742-11A	2.523759424	1.661820961	0.111178557	0.036989098	0.010422193	Normal	PRAD
TCGA-V1-A8MM-01A	2.980314017	2.37408914	0.074245758	0.194927069	0.011161773	Tumor	PRAD
TCGA-CH-5740-01A	3.867334169	1.162541543	0.006501097	0.043280152	0	Tumor	PRAD
TCGA-G9-7525-01A	2.879442784	0.778711761	0.015122797	0.056539105	0.008915533	Tumor	PRAD
TCGA-FC-A6HD-01A	1.695427	0.4680772	0.0106472	0.07031793	0.03723518	Tumor	PRAD
TCGA-V1-A9Z9-01A	2.574514767	1.893534711	0.023468971	0.039345009	0	Tumor	PRAD
TCGA-G9-6361-01A	3.249157	2.031068	0.07763559	0.03869387	0.01555655	Tumor	PRAD
TCGA-KK-A6E8-01A	3.185472	1.595723	0.004433524	0.04422704	0.0104109	Tumor	PRAD
TCGA-HC-7740-01A	2.842157	2.715799	0.02949965	0.02137277	0	Tumor	PRAD
TCGA-HC-A9TE-01A	3.312442651	1.419449593	0.030204156	0.050557179	0	Tumor	PRAD
TCGA-AG-A025-01A	1.910662796	0.277051987	0.085938299	0	0.022967908	Tumor	READ
TCGA-EI-6884-01A	2.987504073	0.689485332	0.041140137	0.158094674	0.184133439	Tumor	READ
TCGA-AG-3742-11A	2.827723381	2.609229071	0.053099347	0.044884511	0.050032603	Normal	READ
TCGA-AG-3582-01A	2.738913921	0.277667879	0.013857293	0.046197419	0.032398125	Tumor	READ
TCGA-DC-6154-01A	3.512066944	0.504940948	0.023182382	0.120858677	0.03262296	Tumor	READ
TCGA-AG-3611-01A	3.40420983	0.355775693	0.012423396	0.983166974	0.705639767	Tumor	READ
TCGA-DY-A1DD-01A	2.365075058	1.306641319	0.042416815	0.156157624	0.342642462	Tumor	READ
TCGA-AG-3609-01A	2.43812838	0.490557802	0.049334781	0.03345101	0	Tumor	READ
TCGA-AG-A01L-01A	3.159035333	0.262201843	0.01107202	0.036994583	0	Tumor	READ
TCGA-AG-4022-01A	3.215027089	1.023591395	0.060354638	0.115164616	0.011113453	Tumor	READ
TCGA-AG-A01W-01A	1.192095127	0.233398719	0.045893641	0.565100961	0.399928598	Tumor	READ
TCGA-AG-A02N-01A	1.683201129	1.560104453	0	0.699353579	0.679159594	Tumor	READ
TCGA-AH-6549-01A	2.401501	0.7320931	0.06068919	0.2881711	0.03038385	Tumor	READ
TCGA-AH-6903-01A	2.934799	0.8369852	0	0.6623856	0.5348153	Tumor	READ
TCGA-AG-3727-01A	2.315835724	0.170685498	0.156716731	0.021308672	0.029657989	Tumor	READ
TCGA-F5-6863-01A	3.114165	0.4068891	0.03711151	0.08875121	0.03878931	Tumor	READ
TCGA-AG-3887-01A	1.653624609	0.505543751	0.026501059	1.044441082	0.938172224	Tumor	READ
TCGA-AG-A01J-01A	3.73266925	1.167316393	0.01292899	0	0.059860535	Tumor	READ
TCGA-AF-5654-01A	2.665600373	0.121623907	0.021637458	0.018259117	0.037969977	Tumor	READ
TCGA-DY-A1DE-01A	1.548540104	0.187813591	0.021231983	0.070368692	0.01252803	Tumor	READ
TCGA-AF-3913-01A	3.306861925	0.347698209	0.053281958	0.018184798	0	Tumor	READ
TCGA-AG-A014-01A	3.086382875	2.374055808	0.012390555	0.648074816	0.757093689	Tumor	READ
TCGA-AG-4015-01A	3.034600293	1.189803338	0.031642294	0.169419068	0	Tumor	READ
TCGA-G5-6572-01A	2.965533425	0.582524488	0.00857657	0.352094283	0.283887739	Tumor	READ
TCGA-AG-A011-01A	3.239509802	0.89272378	0.06315616	0.144842144	0.116682336	Tumor	READ
TCGA-EI-6511-01A	2.81682	0.3634213	0.04168015	0.03134032	0.01101428	Tumor	READ
TCGA-AG-4008-01A	3.193831736	0.810485183	0.012682443	0.308187338	0.24730903	Tumor	READ
TCGA-AG-3731-01A	2.423228	0.7015607	0.08164087	0	0.04102142	Tumor	READ
TCGA-AF-5654-11A	2.158563082	4.605428468	0.058027675	0.039383208	0.041204315	Normal	READ
TCGA-AH-6643-11A	3.976191963	4.444197068	0.090681434	0.07680527	0.067231039	Normal	READ
TCGA-AG-A032-01A	3.705115467	0.555642448	0.065389609	0.09103867	0.125548744	Tumor	READ
TCGA-AH-6544-01A	2.657934308	1.117455971	0.040356557	0.323153402	0.058967992	Tumor	READ
TCGA-AG-A020-01A	2.111783665	0.514351796	0.008986121	0.325142049	0.355407736	Tumor	READ
TCGA-AG-A026-01A	3.19613193	0.085988972	0.066921228	0.016402128	0.045332117	Tumor	READ
TCGA-DY-A1H8-01A	0.8688587	0.154679	0.02178689	0.08094947	0.01285647	Tumor	READ
TCGA-AG-3883-01A	2.131602478	0.118229575	0.136236373	0.026516376	0	Tumor	READ
TCGA-EI-7004-01A	2.707508	0.7371354	0.2213413	0.06452513	0.05028742	Tumor	READ
TCGA-AF-6136-01A	2.257242566	1.553818812	0.029278805	0.651001119	0.470867529	Tumor	READ
TCGA-DC-4745-01A	2.444188	0.4438057	0.01900406	0.1011742	0.06598885	Tumor	READ
TCGA-EI-6883-01A	3.118563	0.1269381	0.008523135	0.05651996	0.01997617	Tumor	READ
TCGA-EI-6917-01A	2.114988	0.3702556	0.02368185	0.7233403	0.8826862	Tumor	READ
TCGA-AF-2692-11A	2.95902	2.747181	0.1317272	0.02365254	0.0410213	Normal	READ
TCGA-F5-6861-01A	3.418551141	0.164736173	0.026732898	0.012937579	0	Tumor	READ
TCGA-EI-6508-01A	1.91131646	0.357336768	0.062181937	0.028284956	0	Tumor	READ
TCGA-F5-6465-01A	3.715452659	0.382903361	0.036300352	0.013705751	0.028549608	Tumor	READ
TCGA-AF-6672-01A	2.126582205	0.814983088	0.017780942	0.78635514	0.73242898	Tumor	READ
TCGA-AG-3885-01A	2.743545	0.7593734	0.1698779	0.5072257	0.3482856	Tumor	READ
TCGA-EI-6509-01A	2.336444068	1.417381765	0.033048293	0.2514782	0.158164051	Tumor	READ
TCGA-DC-5337-01A	2.811056	0.2416174	0.04330935	0.04559423	0	Tumor	READ
TCGA-AG-3893-01A	3.974570919	0.506944367	0.044043866	0.073488165	0.101576369	Tumor	READ
TCGA-AG-A02G-01A	1.716584685	0.146558149	0.021521655	0.036096778	0	Tumor	READ
TCGA-AG-3901-01A	2.789535933	0.538267087	0.090912362	0.185307214	0.229200636	Tumor	READ
TCGA-AG-3726-01A	3.300025362	0.052368748	0.183638697	0	0.024052401	Tumor	READ
TCGA-AG-3896-01A	2.651345486	0.518029568	0.034831039	0.077141743	0.05427172	Tumor	READ
TCGA-DC-6160-01A	1.99934797	0.481521765	0.046999888	0.893961259	1.077500176	Tumor	READ
TCGA-AG-3581-01A	3.034740517	0.83321105	0	0.231331472	0.209222013	Tumor	READ
TCGA-G5-6641-01A	3.160554739	0.227067261	0.008242075	0.087840837	0.057200595	Tumor	READ
TCGA-F5-6812-01A	2.847006	0.7364205	0.01386156	0.03861162	0	Tumor	READ
TCGA-AG-4001-01A	4.378732138	0.411946472	0.031252578	0.035076056	0	Tumor	READ
TCGA-AF-2687-01A	2.198193	0.5496419	0.1300623	0.08176639	0.05241433	Tumor	READ
TCGA-AH-6644-01A	1.927037	0.3551782	0.03314472	0.09377743	0.02236728	Tumor	READ
TCGA-AG-3586-01A	2.592954606	0.713426794	0	0.057970024	0	Tumor	READ
TCGA-AG-3909-01A	3.804758262	0.608798438	0.058544025	0.078406695	0.233167714	Tumor	READ
TCGA-AG-3878-01A	3.820525426	0.543081746	0.056588001	0.047842351	0.10894972	Tumor	READ
TCGA-AG-3592-01A	2.605882	0.2777089	0.05011128	0.1007762	0.02548538	Tumor	READ
TCGA-F5-6814-01A	1.557821	0.2588308	0.03153222	0.006701994	0.01863294	Tumor	READ
TCGA-AG-3605-01A	2.468078764	0.556475242	0.020846681	0.11885779	0.072274562	Tumor	READ
TCGA-EI-6513-01A	1.793141886	0.421131327	0.047026938	0.229764242	0.098795251	Tumor	READ
TCGA-DC-6158-01A	2.445491	0.4262818	0.03680252	0.07008467	0.01247645	Tumor	READ
TCGA-EI-6512-01A	2.989201461	1.805114607	0.055598939	0.261473151	0.043789753	Tumor	READ
TCGA-AG-3601-01A	3.692896823	0.260511605	0.036326475	0.215610927	0.084067313	Tumor	READ
TCGA-CI-6622-01A	3.825109	0.3250824	0.02659919	0.1705341	0.09177457	Tumor	READ
TCGA-BM-6198-01A	2.092447918	0.428770025	0.01966014	0.251954555	0.429829572	Tumor	READ
TCGA-AG-3881-01A	2.666030806	0.268105453	0.073995252	0.180244512	0.029473616	Tumor	READ
TCGA-DY-A1DC-01A	2.899024211	0.305893494	0.050748113	0.00868095	0	Tumor	READ
TCGA-AF-3400-11A	3.501392	4.322441	0.02006226	0.27793	0.5032255	Normal	READ
TCGA-AG-3612-01A	2.735077134	0.206434525	0.083332966	0.035708223	0.143969712	Tumor	READ
TCGA-AG-3600-01A	1.58651158	0.730637656	0.043250405	0.387156181	0.123684836	Tumor	READ
TCGA-AG-3599-01A	2.12646583	0.244201756	0.036924677	0.191604214	0.146336259	Tumor	READ
TCGA-AG-3584-01A	2.615319753	0.652397694	0.050533347	0.03426826	0.047612369	Tumor	READ
TCGA-DC-6156-01A	3.361539	0.9057087	0.03092377	0.06859962	0	Tumor	READ
TCGA-DT-5265-01A	3.430783	0.4511648	0.06585707	0.7047709	0.3261082	Tumor	READ
TCGA-AG-3902-01A	2.965841	3.014024	0.01770324	0.1153701	0.06555048	Tumor	READ
TCGA-AG-A036-01A	1.620344612	0.402944965	0.045639643	0.057465448	0	Tumor	READ
TCGA-AG-3593-01A	2.220787172	0.648834864	0.043777665	0.036986513	0.100974389	Tumor	READ
TCGA-AG-A01Y-01A	1.463260334	0.172522653	0.055585888	0.179429977	0.225841168	Tumor	READ
TCGA-AG-3580-01A	2.021990534	0.328328903	0.103111975	0.077937978	0	Tumor	READ
TCGA-AG-3742-01A	3.328594	1.151096	0.05283918	0.04466397	0.02510836	Tumor	READ
TCGA-AG-A002-01A	2.505355611	0.277627418	0.296127602	0.244111046	0.089954652	Tumor	READ
TCGA-DC-6683-01A	3.571258181	0.570468692	0.011110467	0.099871892	0	Tumor	READ
TCGA-AF-6655-01A	2.542442995	0.546241066	0.081097683	0.4671754	0.311183628	Tumor	READ
TCGA-AG-A023-01A	2.78503772	0.412787989	0.077749447	0.016735351	0	Tumor	READ
TCGA-AG-3728-01A	2.877667764	0.376000618	0.118028429	0.060896155	0.189568069	Tumor	READ
TCGA-AF-3400-01A	3.531385211	1.934515028	0.059866586	0.146832975	0.02377559	Tumor	READ
TCGA-AF-2691-01A	3.740285088	1.042670225	0.039864061	0.13021833	0.136046805	Tumor	READ
TCGA-CL-5918-01A	2.538658239	0.322687153	0.021346241	0.23376032	0.073975374	Tumor	READ
TCGA-F5-6864-01A	4.000607056	0.421475545	0.058332218	0.285231648	0.368797059	Tumor	READ
TCGA-AF-A56K-01A	3.113719575	0.351426285	0.113717225	0.235069788	0.362459092	Tumor	READ
TCGA-AG-4021-01A	2.235785445	0.402657741	0.035860828	0.079388523	0.118419622	Tumor	READ
TCGA-AG-A01N-01A	2.319991855	0.277733637	0.019597178	0.032883763	0.068014265	Tumor	READ
TCGA-DC-5869-01A	2.180858594	0.283554026	0	0.081197835	0.063361396	Tumor	READ
TCGA-AG-3608-01A	2.841871454	0.296293236	0.010556162	0.03528563	0.024717796	Tumor	READ
TCGA-DY-A0XA-01A	2.848246826	0.138849746	0.016803398	0.109690232	0.0520769	Tumor	READ
TCGA-AG-3594-01A	3.103165831	0.747051935	0.043832606	0.528099106	0.521593242	Tumor	READ
TCGA-EF-5831-01A	3.580154	0.1979425	0.03656951	0.06112187	0.06094542	Tumor	READ
TCGA-AG-3725-01A	2.785841	0.6298487	0.004515374	0.7499059	0.6214962	Tumor	READ
TCGA-EI-6514-01A	3.105936045	0.39585941	0.013310681	0.014950498	0	Tumor	READ
TCGA-CI-6624-01C	3.42234855	2.022601552	0.050043994	0.061117515	0.063921591	Tumor	READ
TCGA-CI-6620-01A	1.791256755	0.329955974	0.056212506	0.043923315	0.020603578	Tumor	READ
TCGA-CI-6621-01A	2.521822	0.4207262	0.1098804	0.1609397	0.1094085	Tumor	READ
TCGA-EI-6510-01A	3.62365	0.1357697	0.009142523	0.5987491	0.5047294	Tumor	READ
TCGA-DY-A1DG-01A	2.085361573	0.126070698	0.020227193	0.236964857	0.058703971	Tumor	READ
TCGA-AF-2691-11A	3.572017411	3.182368029	0.081633367	0.04435964	0.035492491	Normal	READ
TCGA-AG-A02X-01A	3.22382888	0.113097453	0.015079598	0.511064055	0.649534677	Tumor	READ
TCGA-AG-3587-01A	2.22975578	0.505246309	0.051055603	0.085051153	0.117382325	Tumor	READ
TCGA-AG-3894-01A	2.52526289	0.444853007	0.056428624	0	0.02683152	Tumor	READ
TCGA-AG-3999-01A	2.187500038	0.355397712	0.063060559	0.035773463	0.025060793	Tumor	READ
TCGA-AG-A00H-01A	3.66980958	0.251734309	0.059505018	0.114786238	0.092283696	Tumor	READ
TCGA-AF-A56N-01A	2.984959	0.2353138	0.08289661	0.04472152	0.0313583	Tumor	READ
TCGA-AG-A00C-01A	3.647644248	0.044641765	0.011636699	0.268772852	0	Tumor	READ
TCGA-EI-6885-01A	2.701271	0.7966816	0.03037892	0.05084764	0.008004689	Tumor	READ
TCGA-AG-3732-01A	3.194809488	0.721705164	0.02425407	0.178194796	0.416956353	Tumor	READ
TCGA-AG-4007-01A	3.769381462	0.296042531	0.05661078	0	0	Tumor	READ
TCGA-AG-A016-01A	3.050713984	0.47322812	0.026005517	0.166907259	0.32975975	Tumor	READ
TCGA-EI-6882-01A	1.983839661	1.090357071	0.027123788	0.022895622	0	Tumor	READ
TCGA-AG-3575-01A	2.492700316	0.339369143	0.040231994	0	0	Tumor	READ
TCGA-AF-2693-01A	2.799413392	0.603354719	0.022981017	0.593472031	0.240447444	Tumor	READ
TCGA-DC-6157-01A	3.207446	0.3556296	0.02858362	0.02890769	0.01352257	Tumor	READ
TCGA-AF-4110-01A	2.419644	1.270006	0.06870292	0.1677814	0.1095655	Tumor	READ
TCGA-AG-3591-01A	1.66367	1.422052	0.009599694	0.2928854	0.1907885	Tumor	READ
TCGA-EI-6881-01A	2.869740077	0.336760274	0.037588844	0.197671711	0.152905534	Tumor	READ
TCGA-AG-A008-01A	2.335738703	1.177223512	0.041094465	0.879876357	0.762903995	Tumor	READ
TCGA-AG-A015-01A	2.865878011	0.246147001	0.038388943	0.347951124	0.199198542	Tumor	READ
TCGA-AG-3892-01A	2.430843174	0.265248382	0.035114429	0.321007202	0.183044131	Tumor	READ
TCGA-G5-6233-01A	1.967855	2.880035	0.08564423	0.2704767	0.2151822	Tumor	READ
TCGA-AG-3732-11A	2.438329592	3.085092219	0.08978893	0.028988919	0.040305803	Normal	READ
TCGA-AG-3898-01A	1.716575031	0.250542506	0.091075259	0.132404098	0.157046859	Tumor	READ
TCGA-AG-3578-01A	2.241208401	3.938412866	0.021226454	0.392124143	0.315149107	Tumor	READ
TCGA-DC-6682-01A	2.374961565	0.282740344	0.016749213	0.073811386	0	Tumor	READ
TCGA-F5-6813-01A	3.68668	0.1870452	0.01355906	0.1455088	0.02121404	Tumor	READ
TCGA-F5-6702-01A	3.468925388	0.799683402	0.110724463	0.316068116	0.49460354	Tumor	READ
TCGA-AG-3731-11A	2.900859807	1.959331927	0.102853999	0.013251293	0.027607642	Normal	READ
TCGA-CL-5917-01A	3.053629356	0.7454633	0.027678324	0.456545072	0.327974577	Tumor	READ
TCGA-CL-4957-01A	2.157012	0.2576075	0.04680471	0.2786786	0.06386483	Tumor	READ
TCGA-EI-6507-01A	2.288359816	0.310714407	0.343384878	0.195865698	0.011219028	Tumor	READ
TCGA-DC-4749-01A	3.269077	0.6456232	0.03402171	0.8879084	0.4531094	Tumor	READ
TCGA-AF-2690-01A	2.718972987	0.682991756	0.054000222	0.04972731	0.011722763	Tumor	READ
TCGA-EF-5830-01A	3.923570245	1.067293966	0.037356584	0.062426061	0.11017854	Tumor	READ
TCGA-AF-3911-01A	2.485191	1.181193	0.04351914	0.3892964	0.1164625	Tumor	READ
TCGA-AG-3725-11A	2.334173	2.381774	0.02708687	0.05427777	0.06294669	Normal	READ
TCGA-DC-6155-01A	2.504448948	0.4006704	0.009125904	0.40153824	0.042453569	Tumor	READ
TCGA-DC-6681-01A	3.435197	0.4683099	0.03689706	0.06166468	0.09454658	Tumor	READ
TCGA-AF-A56L-01A	2.274139	0.3293887	0.06979869	0.04613727	0.03691932	Tumor	READ
TCGA-CI-6623-01B	2.396724	0.1938017	0.007801019	0.03902599	0	Tumor	READ
TCGA-AH-6897-01A	2.165418834	0.645201283	0.013609396	0.011479521	0.015998828	Tumor	READ
TCGA-G5-6572-02A	2.206282	2.07407	0.04823923	2.694164	3.996008	Tumor	READ
TCGA-AG-3574-01A	3.514186449	0.441845848	0.008854237	0.221622523	0.300740594	Tumor	READ
TCGA-G5-6235-01A	3.155833623	2.254102648	0.00475992	0.055191796	0.097594676	Tumor	READ
TCGA-AG-4005-01A	1.488967665	0.428015336	0.097968546	0.066784976	0.023658629	Tumor	READ
TCGA-AG-3583-01A	3.018851476	0.231047574	0.047634104	0.139939557	0.130651616	Tumor	READ
TCGA-AH-6547-01A	4.125836039	2.496312193	0.035655837	0.09259457	0.182164205	Tumor	READ
TCGA-EI-7002-01A	2.901252834	0.360696147	0.039066515	0.02645839	0	Tumor	READ
TCGA-AG-A00Y-01A	1.904297347	0.050276658	0.026130717	0.022056174	0	Tumor	READ
TCGA-EI-6506-01A	3.417005	0.98192	0.07151525	0.08012967	0.1106606	Tumor	READ
TCGA-AH-6643-01A	2.40011	0.2322389	0.05013721	0.0461651	0.02166409	Tumor	READ
TCGA-AG-3890-01A	2.630128171	0.466390625	0.057548653	0.095726422	0	Tumor	READ
TCGA-DY-A1DF-01A	2.320401116	1.295102562	0.010037156	0.074451657	0	Tumor	READ
TCGA-F5-6571-01A	2.991614	0.7727289	0.01620155	0.08013015	0.00955297	Tumor	READ
TCGA-AG-3882-01A	2.763073389	0.290607852	0.015472379	0.195865386	0.172307671	Tumor	READ
TCGA-AG-3598-01A	2.135610618	0.155575483	0.056600985	0.057236468	0.02691432	Tumor	READ
TCGA-AF-2689-11A	3.341797	3.502987	0.07672856	0.01322388	0.05458534	Normal	READ
TCGA-F5-6811-01A	3.291346	0.5446335	0.049779	0.06673605	0.03531785	Tumor	READ
TCGA-F5-6810-01A	1.72443	0.6616796	0.05710137	0.02088857	0	Tumor	READ
TCGA-F5-6464-01A	2.752085962	1.401627648	0.062620021	0.0963006	0.13271538	Tumor	READ
TCGA-CI-6619-01B	2.037524043	1.289668628	0.059090251	0.125142967	0.135376781	Tumor	READ
TCGA-AG-3602-01A	1.829551225	0.815652475	0.047647293	0.260766176	0.055898287	Tumor	READ
TCGA-AF-2692-01A	2.905050203	0.316892868	0.010917516	0.089533618	0.075359304	Tumor	READ
TCGA-X6-A8C5-01A	1.699887974	1.685930355	0.042997596	0.10254187	0.099209561	Tumor	SARC
TCGA-DX-A8BG-01A	3.41434218	1.631383545	0.015831573	0.017780043	0.012432396	Tumor	SARC
TCGA-DX-A7ET-01A	3.031501032	0.33531857	0.005394176	0.280602066	0.037654612	Tumor	SARC
TCGA-X9-A973-01A	2.995372	0.9048123	0.06958442	0.02105335	0.01960174	Tumor	SARC
TCGA-DX-A48N-01A	2.991073	2.334003	0.04123337	0.08370551	0	Tumor	SARC
TCGA-IE-A4EJ-01A	3.937101	1.114754	0.05130879	0.07621779	0.01359212	Tumor	SARC
TCGA-DX-A6YQ-01A	3.207256689	2.281279892	0.015832802	0.013356571	0.018610091	Tumor	SARC
TCGA-K1-A3PN-02A	0.84697188	0.982809251	0.057108547	0.044626482	0	Tumor	SARC
TCGA-QQ-A5VA-01A	2.515620191	1.762829164	0.055102927	0.112466021	0.00775386	Tumor	SARC
TCGA-DX-A240-01A	0.755592518	0.835062102	0.077032042	0.013277349	0.018499908	Tumor	SARC
TCGA-IW-A3M6-01A	1.713852	1.248518	0.04652781	0.04985495	0	Tumor	SARC
TCGA-DX-AB35-01A	2.679101	1.990848	0.017207	0.02888923	0.01351389	Tumor	SARC
TCGA-VT-A80J-01A	3.13042	0.5282171	0.1955944	0.02190291	0.0102326	Tumor	SARC
TCGA-SG-A849-01A	2.94264871	0.462059417	0.083386511	0.034049962	0.009587021	Tumor	SARC
TCGA-DX-A23U-01A	1.753715	0.6964895	0.03946231	0	0	Tumor	SARC
TCGA-DX-A1L0-01A	2.773488571	2.459915807	0.060631935	0.132873701	0	Tumor	SARC
TCGA-FX-A3NK-01A	2.12972	2.243868	0.07406995	0.09636142	0	Tumor	SARC
TCGA-X6-A8C7-01A	3.605397375	0.167634617	0.798782305	0.098746988	0.018897681	Tumor	SARC
TCGA-QQ-A5VC-01A	1.707671	0.163576	0.03091111	0.08757978	0.03117011	Tumor	SARC
TCGA-QQ-A5VB-01A	2.286742047	0.663589882	0.045501102	0.028062029	0.048614702	Tumor	SARC
TCGA-K1-A42X-01A	1.739416121	2.834233562	0.040539787	0.060329102	0.031893823	Tumor	SARC
TCGA-K1-A3PO-01A	2.402221	2.179671	0.4669988	0.06392486	0	Tumor	SARC
TCGA-SG-A6Z7-01A	1.70578257	1.488387146	0.306220701	0.054391815	0	Tumor	SARC
TCGA-QQ-A8VG-01A	3.086347	1.453666	0.1376556	0.006939988	0	Tumor	SARC
TCGA-DX-A23Z-01A	1.332965988	1.995574188	0.078371261	0.058208643	0.023497108	Tumor	SARC
TCGA-DX-A6BF-01A	3.26649561	1.349867541	0.008361684	0.349779672	0	Tumor	SARC
TCGA-DX-A8BV-01A	2.755185441	1.872010563	0.2983318	0.051448745	0.012134124	Tumor	SARC
TCGA-DX-AB32-01A	3.690665137	0.661247486	0.048582529	0.020674328	0.028777561	Tumor	SARC
TCGA-DX-A6YX-01A	1.652593748	0.507827272	0.022412008	0.018913525	0.008831143	Tumor	SARC
TCGA-IE-A4EH-01A	0.936343	3.262349	0.7215379	0.05434037	0.0255389	Tumor	SARC
TCGA-DX-A3LS-01A	2.815409006	1.407703752	0.236741247	0.053218577	0	Tumor	SARC
TCGA-DX-A1KW-01A	2.488646	1.247656	0.05679194	0.08837388	0	Tumor	SARC
TCGA-DX-A1L2-01A	3.220196012	2.824894802	0.038435687	0.008184723	0	Tumor	SARC
TCGA-DX-A3UE-01A	1.070891	0.702964	0.02171852	0.01224424	0	Tumor	SARC
TCGA-IS-A3K6-01A	3.790723	3.363942	0.1180885	0.1676749	0.01030464	Tumor	SARC
TCGA-3B-A9HJ-01A	3.69318001	0.881870591	0.137373087	0	0	Tumor	SARC
TCGA-MO-A47P-01A	2.709212	1.674378	1.373462	0.0119416	0.0276306	Tumor	SARC
TCGA-QC-AA9N-01A	2.093363386	0.378243218	0.058385496	0.076079981	0.015494776	Tumor	SARC
TCGA-HB-A43Z-01A	1.375982	2.294747	0.2952573	0.03542656	0.04921407	Tumor	SARC
TCGA-DX-A48P-01A	1.667526	1.133043	0.01909063	0.04779347	0	Tumor	SARC
TCGA-DX-A8BS-01A	1.359894	0.6408399	0.1039672	0.03209264	0	Tumor	SARC
TCGA-3B-A9HR-01A	0.895299911	1.580729393	0.007298939	0.030513487	0.008583725	Tumor	SARC
TCGA-FX-A2QS-01A	1.161726	0.4906899	0.01796115	0.05382453	0	Tumor	SARC
TCGA-HB-A3L4-01A	0.7144085	2.376319	0.1592033	0.03118771	0	Tumor	SARC
TCGA-MJ-A68H-01A	3.666122459	1.07085969	0.076622245	0.017580149	0	Tumor	SARC
TCGA-DX-A2J0-01A	3.180104	2.256274	0.01195375	0.5395282	0	Tumor	SARC
TCGA-PT-A8TR-01A	0.5477779	4.133835	0.0263797	0.05039928	0.03536021	Tumor	SARC
TCGA-DX-A6Z0-01A	2.519333414	1.599151467	0.044781943	0.040706885	0.040588542	Tumor	SARC
TCGA-DX-A3UF-01A	1.896317	1.859178	0.1332295	0.007334109	0.02038243	Tumor	SARC
TCGA-JV-A75J-01A	0.4398023	1.607468	0.1668671	0.08745172	0.08459553	Tumor	SARC
TCGA-DX-A8BQ-01A	2.436409443	0.481601416	0.020895285	0.035051336	0.01232877	Tumor	SARC
TCGA-IE-A3OV-01A	2.622691719	1.337377088	0.085566973	0.026769769	0	Tumor	SARC
TCGA-DX-A23T-01A	2.930543978	0.6662882	0.114376124	0.018127349	0	Tumor	SARC
TCGA-DX-A7EN-01A	1.08992909	1.764084425	0.060135025	0.286259493	0.082586863	Tumor	SARC
TCGA-DX-A2J4-01A	3.130780067	0.544255916	0.15299794	0.05923156	0	Tumor	SARC
TCGA-DX-AB3B-01A	3.053915	0.3158401	0.1798586	0	0	Tumor	SARC
TCGA-DX-A7ES-01A	3.315178384	2.338355069	0.276459095	0.062823211	0	Tumor	SARC
TCGA-DX-AB2G-01A	2.472496844	1.609225424	0.012938355	0.115730765	0.015210591	Tumor	SARC
TCGA-DX-AB2Q-01A	1.254296651	0.481692779	0.119164629	0.042482486	0.017093155	Tumor	SARC
TCGA-MB-A5Y9-01A	4.072530211	0.392650646	0.09638626	0	0.014585653	Tumor	SARC
TCGA-VT-AB3D-01A	3.923194377	1.088769486	0.050920996	0.125444283	0	Tumor	SARC
TCGA-DX-A8BX-01A	3.133131	0.5180156	0.1167242	0.05217937	0	Tumor	SARC
TCGA-QQ-A5V9-01A	4.551791	0.4229802	0.1379455	0.007605616	0.01060543	Tumor	SARC
TCGA-X9-A971-01A	2.064176	0.9356327	0.06005697	0.006875457	0	Tumor	SARC
